frame_idx,id,l,t,r,b,pt0_x,pt0_y,pt1_x,pt1_y,pt2_x,pt2_y,pt3_x,pt3_y,pt4_x,pt4_y,pt5_x,pt5_y,pt6_x,pt6_y,pt7_x,pt7_y,physical_x,physical_y,physical_z,overlap,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z,number_of_wheels,camera_w,camera_h,camera_fov,camera_x,camera_y,camera_z,camera_pitch,camera_yaw,camera_roll,cloudyness,precipitation,sun_altitude_angle,wind_intensity
313171.0,4003.0,903.9506109749101,8.221744948310269,924.4878105723083,32.07506142822792,921.728592526136,22.730836080288988,924.4878105723083,30.377917382313722,907.6151848027799,32.07506142822792,905.3034521584133,24.377206979060247,920.5206192797161,8.221744948310269,923.2713394713974,15.537278558414686,906.2458077312078,17.23852363139914,903.9506109749101,9.871904793937485,3.8021926879882812,1.8799999952316284,1.4750006198883057,0.9916666666666667,-0.004404699895530939,0.007667340338230133,-1.7557011842727661,-0.18933992087841034,-0.0033465949818491936,-1.067396283360722e-06,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313171.0,4007.0,373.18977232414807,847.562597714281,600.5263281229162,1063.60571824357,400.46692110833175,1017.6026420920141,560.8823458932558,877.398644889796,600.5263281229162,913.5522751167641,438.4327910397921,1063.60571824357,373.18977232414807,990.0593024872179,542.4622011340099,847.562597714281,582.9552101980528,884.0096100811165,411.6698089487048,1036.9136612857733,4.993165969848633,1.9416874647140503,1.5796955823898315,1.0,-0.21421872079372406,-0.5240161418914795,-3.5900697708129883,-0.7110213041305542,0.1811743676662445,-0.000106964391306974,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313171.0,2532.0,1121.6944925186265,584.8733371474791,1300.3511266568596,722.8715481313837,1136.4549184384962,635.7517499643759,1288.6571046887111,664.3151781698579,1282.331475054704,722.8715481313837,1121.6944925186265,689.9729437173758,1140.167548286311,584.8733371474791,1300.3511266568596,612.4646793941528,1294.4217685875524,670.9273788175014,1124.8652681114652,638.839119612247,5.1992292404174805,2.6150190830230713,2.4768505096435547,0.999194847020934,0.14922499656677246,0.11800741404294968,-11.086620330810547,-0.03825287148356438,-0.3149428367614746,-6.539207970490679e-05,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313171.0,4011.0,874.7348843358587,20.76513782238855,895.63591670434,45.73516265595338,893.1377093981835,33.842149942721264,895.63591670434,43.965502652418216,878.1015048644358,45.73516265595338,876.1941772743586,35.54448052608842,891.8140376982988,20.76513782238855,894.2861241695422,30.51077511171969,876.6064262192846,32.284580008465696,874.7348843358587,22.47121943423801,4.679999828338623,1.8799999952316284,1.2999999523162842,0.8666666666666667,-0.009583472274243832,0.18375304341316223,2.379262924194336,-0.27498042583465576,-0.003331209300085902,-2.4156861400115304e-06,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313171.0,4014.0,1561.9276903692428,752.0014795684713,1820.7464885713114,919.8103856430226,1571.7964483903584,781.310642546493,1793.86346806895,864.8526858984254,1793.0111375179574,919.8103856430226,1561.9276903692428,827.9698190823864,1588.6246669643801,752.0014795684713,1820.3938499262047,835.7503873970852,1820.7464885713114,891.4427142779016,1579.1275607897828,799.0321801417884,5.369193077087402,1.832708716392517,1.4150995016098022,1.0,0.7118933796882629,-0.5517889261245728,18.944990158081055,0.47464069724082947,0.6626180410385132,-0.00011342489597154781,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313171.0,4032.0,715.0263949726192,290.7177446391388,760.1868626319035,357.52790262834134,721.5780103326315,357.52790262834134,727.8142186998973,319.04686127316484,760.1868626319035,315.4151179241504,756.1159983398195,353.59647203259476,715.0263949726192,331.92994635341523,721.7929183337316,294.3799485895458,754.7610704502013,290.7177446391388,750.2430509072657,327.96161147608706,4.538333415985107,1.8700960874557495,1.5373616218566895,1.0,0.01633978635072708,-0.04963912442326546,2.13944149017334,0.31401994824409485,0.005359578412026167,-3.370725380591466e-06,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313171.0,4035.0,941.1090138289053,351.98997513660544,986.7544168477825,423.0015859916585,976.4766142464473,379.0169451455265,986.7544168477825,418.69483705788616,951.8034742520789,423.0015859916585,943.5609906553211,383.00620398494095,974.714727099408,351.98997513660544,985.108231331758,390.8272617961755,949.378204320456,395.1803581347536,941.1090138289053,356.01757315778553,3.7186214923858643,1.6750779151916504,1.5354934930801392,1.0,-0.025775769725441933,0.3049813508987427,-9.177125321002677e-05,-0.0008106130408123136,-0.00027584502822719514,0.019768519327044487,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313171.0,4037.0,88.78328876154374,-7.755641681371308,136.2725006441011,18.64636307433303,98.74344090086896,18.64636307433303,120.3065774875462,10.540093982507342,136.2725006441011,9.032242403682806,115.20234323835412,17.08858127417722,88.78328876154374,1.4374191191370718,110.8577162885696,-6.2417725116525755,126.98930691678913,-7.755641681371308,105.41829552266906,-0.12684097395054045,3.9753477573394775,1.6926450729370117,1.6096727848052979,,0.0037720901891589165,0.012872457504272461,2.479788303375244,0.3110658526420593,0.007072152569890022,1.6067124306573533e-05,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313171.0,4062.0,687.4699610593536,411.80115012190555,747.8605523857094,496.94175357362724,693.6668890976475,496.94175357362724,704.3946474053392,436.3420855293474,747.8605523857094,431.31012043790736,741.0035592036604,491.3435117167108,687.4699610593536,476.7400639431961,698.8766243368983,416.8746855165466,743.0241335680615,411.80115012190555,735.6161601762194,471.08846052551735,4.827845573425293,2.0606582164764404,1.0880357027053833,1.0,-0.03864828869700432,-1.117987871170044,0.5378386974334717,0.15078362822532654,-0.03637517988681793,0.00018162593187298626,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313171.0,4064.0,1320.403613685694,740.7925963872425,1504.3557805804369,884.4009320533548,1340.4415918706356,771.1532615776798,1488.7584189322986,837.1838155836009,1473.1561753381757,884.4009320533548,1320.403613685694,812.5678740162073,1350.0178354508835,740.7925963872425,1504.3557805804369,806.8821204987313,1488.8232279288684,854.5926733451054,1329.6589369152184,782.4622441195908,4.207873821258545,1.7498046159744263,1.4694602489471436,1.0,1.375022292137146,0.8256237506866455,-10.71263313293457,-1.0662075281143188,0.8539385795593262,0.0007377955480478704,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313171.0,4090.0,930.8490350263332,308.24666789672597,978.2489181122556,379.77589373327635,966.8887356966751,329.936699832975,978.2489181122556,375.5166570858652,941.6229459983912,379.77589373327635,932.8932085372963,333.8193474726248,965.393718563276,308.24666789672597,976.8324894655312,352.90008801057604,939.5682893609925,357.19588752478836,930.8490350263332,312.1585539518902,4.908750057220459,1.8559374809265137,1.2799999713897705,1.0,-0.029215436428785324,-0.08725403249263763,-1.329661245108582e-05,-0.0004094387113582343,-0.00016980095824692398,-0.06671366840600967,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313171.0,4095.0,1471.3869095608275,-1.4768611566057073,1517.4458330247292,25.511162308466947,1485.597636729093,15.800691246048649,1512.5463332687762,23.154275920902037,1498.0105371057427,25.511162308466947,1471.3869095608275,18.065103766974275,1490.0764941943103,-1.4768611566057073,1517.4458330247292,5.441910153222814,1502.7716636819312,7.761520142149836,1475.7333385007266,0.7518827386443641,3.6688475608825684,1.664003849029541,1.5232137441635132,0.7981366459627329,1.1769351959228516,0.5024298429489136,-0.001883090240880847,0.00022331210493575782,0.0022917166352272034,-0.20195326209068298,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313173.0,4003.0,903.6202677330272,7.161456800276377,924.068635633644,30.905475714354647,921.3307854780082,21.621677331418386,924.068635633644,29.216129638823695,907.2644260976878,30.905475714354647,904.9704032439017,23.26070502209422,920.1244118980818,7.161456800276377,922.8536645784546,14.426688733102573,905.8977509318494,16.12009161053709,903.6202677330272,8.804233813463155,3.8021926879882812,1.8799999952316284,1.4750006198883057,1.0,-0.007398718502372503,0.06848232448101044,-1.7913382053375244,-0.07636167109012604,-0.0009520080056972802,-1.1429650612626574e-06,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313173.0,4007.0,350.4266029456109,863.1715856388457,582.9828722570418,1084.6218437862399,379.0279448746368,1037.5990490743588,543.0461958181604,892.8070509065935,582.9828722570418,929.5955228977825,417.23775100246434,1084.6218437862399,350.4266029456109,1010.4882170961176,523.7144200863695,863.1715856388457,564.495076000227,900.2993172549101,389.124171285626,1058.4487111088833,4.993165969848633,1.9416874647140503,1.5796955823898315,1.0,0.017477160319685936,0.030104506760835648,-4.419737815856934,-0.08377145230770111,-6.724444392602891e-05,5.360729119274765e-05,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313173.0,2532.0,1105.356469320506,583.7908866152061,1281.0919800757147,718.6360213613254,1119.170723507364,634.5232512942442,1270.4176490021375,660.226899420021,1265.0979059118956,718.6360213613254,1105.356469320506,688.9295561392588,1122.0024736147673,583.7908866152061,1281.0919800757147,608.5381381033218,1276.161979129643,666.831474994767,1107.6444973003508,637.9373550944472,5.1992292404174805,2.6150190830230713,2.4768505096435547,0.9998303934871099,0.18478776514530182,-0.170389786362648,-15.59384536743164,-0.31352749466896057,-0.18504159152507782,-1.2482969395932741e-05,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313173.0,4011.0,874.5166606563753,19.63951606334973,895.3230232795305,44.461520777422606,892.8469866493226,32.673134659514176,895.3230232795305,42.70030400487209,877.8617229285637,44.461520777422606,875.9718629106354,34.36763696528018,891.5262643744101,19.63951606334973,893.9761950994315,29.291166686142798,876.370869796379,31.056472909440444,874.5166606563753,21.337720795552364,4.679999828338623,1.8799999952316284,1.2999999523162842,1.0,-0.013822189532220364,0.13733460009098053,2.456162691116333,-0.11666855216026306,-0.002081854734569788,-1.9049417687710957e-06,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313173.0,4014.0,1539.1626099095943,741.6525749184793,1794.2809023144848,909.6523091832807,1551.564676233281,771.0274947268184,1768.9197786226364,856.5326179359765,1764.7703764547248,909.6523091832807,1539.1626099095943,815.9265214094861,1567.523686620405,741.6525749184793,1794.2809023144848,827.319956905621,1791.1246415879828,881.1134670321542,1555.3542721124143,786.8753679007048,5.369193077087402,1.832708716392517,1.4150995016098022,1.0,-0.28144192695617676,0.5879684686660767,13.884293556213379,-0.05904622748494148,0.04270246624946594,0.00010864891373785213,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313173.0,4032.0,714.0913116812262,295.2299537502608,759.6924735624308,362.8463894595276,720.7176986602844,362.8463894595276,727.0563543502238,323.71379922495464,759.6924735624308,320.0457850341039,755.5556270542272,358.87266641601514,714.0913116812262,337.1273016635804,720.9713272602266,298.9291656396334,754.2128224763628,295.2299537502608,749.6199151203612,333.1157177882667,4.538333415985107,1.8700960874557495,1.5373616218566895,1.0,0.016033437103033066,-0.02344278059899807,2.2050490379333496,0.11745867878198624,0.0016098653431981802,1.8377085098109092e-06,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313173.0,4035.0,941.1111502690551,352.0105061987814,986.7546756189962,422.9996067499081,976.4785450329115,379.0429778764376,986.7546756189962,418.69379439387825,951.8034962286301,422.9996067499081,943.5633942710865,383.03128465956,974.7160177322004,352.0105061987814,985.1076162709548,390.8187140858863,949.3777407799779,395.17076883195654,941.1111502690551,356.0370596592331,3.7186214923858643,1.6750779151916504,1.5354934930801392,1.0,-0.01702219247817993,0.20175553858280182,-3.806194581557065e-05,-0.0002825298288371414,-7.659222319489345e-05,0.005342744756489992,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313173.0,4037.0,85.6708445973547,-6.741499750810212,133.4731804296197,19.78515690316178,95.7029656446762,19.78515690316178,117.44084673524144,11.61858048136968,133.4731804296197,10.103807269501031,112.23249879337895,18.2199883942836,85.6708445973547,2.5158532594826912,107.92598191610298,-5.220671433764221,124.12534720917581,-6.741499750810212,102.37797921038708,0.9441633803263498,3.9753477573394775,1.6926450729370117,1.6096727848052979,0.00641025641025641,-0.0035592461936175823,0.12389383465051651,1.756156325340271,-0.11873071640729904,-0.003992901649326086,-3.630594846981694e-06,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313173.0,4062.0,685.5592655105237,420.02191571992313,746.9290016963931,507.0296659871539,691.8741746028148,507.0296659871539,702.9308472373109,444.7094396635473,746.9290016963931,439.62306699345856,739.8371532362366,501.3638176170066,685.5592655105237,486.7535204255331,697.3179958526549,425.1518158601959,742.0159693790799,420.02191571992313,734.3550568238129,481.03171948533117,4.827845573425293,2.0606582164764404,1.0880357027053833,1.0,0.008510642684996128,-0.836532711982727,0.4860304594039917,0.09518226981163025,-0.00547938933596015,3.960038156947121e-05,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313173.0,4064.0,1299.7787554445363,732.4015367487451,1480.1243371041642,873.1647110273112,1320.0711498356045,762.6932784554714,1465.69528732164,826.6105041002909,1449.6770526200075,873.1647110273112,1299.7787554445363,803.636317719566,1328.708186681893,732.4015367487451,1480.1243371041642,796.3181416811337,1464.1118083983226,843.3361189770144,1308.053376663172,773.5832963149109,4.207873821258545,1.7498046159744263,1.4694602489471436,1.0,1.8278447389602661,-0.2185138314962387,-0.9373218417167664,-0.2912384867668152,0.6351646780967712,0.00027641825727187097,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313173.0,4090.0,930.8459331634618,308.2014075374966,978.2467453625914,379.73758695207005,966.8857772913186,329.89175310068777,978.2467453625914,375.4796288653334,941.6196301881816,379.73758695207005,932.8890105407944,333.77317621542,965.3919692427746,308.2014075374966,976.83167536829,352.8631022290689,939.5662075615395,357.1575884703563,930.8459331634618,312.11203730641245,4.908750057220459,1.8559374809265137,1.2799999713897705,1.0,-0.01893392950296402,-0.05327072739601135,-6.1337868828559294e-06,-0.00011093175271525979,-4.535111293080263e-05,-0.016523374244570732,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313173.0,4095.0,1471.4117777571596,-1.5947754729405392,1517.4623078808133,25.377802210459993,1485.6305442882488,15.685010525391563,1512.5941072856942,22.992245299773977,1498.0492121815034,25.377802210459993,1471.4117777571596,17.977487638772132,1490.078904621433,-1.5947754729405392,1517.4623078808133,5.276528496636454,1502.7788495557072,7.625396604237893,1475.7275473895672,0.6625953624345313,3.6688475608825684,1.664003849029541,1.5232137441635132,0.8074534161490683,0.8127710819244385,0.3648737668991089,-0.0006504604243673384,0.00022073941363487393,0.0018862844444811344,-0.0593951977789402,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
313174.0,4003.0,903.2963219871518,6.122872749499076,923.6576261997444,29.757146456062394,920.9407348473947,20.53529910266165,923.6576261997444,28.075384295958294,906.9204824102413,29.757146456062394,904.6438758386107,22.167183934606673,919.7358486921987,6.122872749499076,922.4440391192488,13.335950346018974,905.556378910574,15.021724565513825,903.2963219871518,7.758466739433863,3.8021926879882812,1.8799999952316284,1.4750006198883057,1.0,-0.007919942028820515,0.11217749863862991,-1.8325037956237793,-0.06719665974378586,-0.0011100174160674214,-6.304562703007832e-07,4.0,1920.0,1080.0,90.0,0.0,0.0,25.0,-39.999996185302734,5.000004768371582,4.000001907348633,15.0,0.0,15.0,0.3499999940395355
